key_id,mid,uname,sex,birthday,fans,friend,attention,sign,cur_level,pid,p_name,nid,n_name,n_level,n_condition,official_role,official_title,official_desc,official_type,official_veri_type,official_veri_desc,vip_type,vip_status,archive_count,article_count,follower,like_num
8800,421696234,嘭嘭放映机1999,保密,,125469,2,2,珍贵录像，活动快报，同人创作！放映机......魔精！收录，收录！探索！,5,0,,0,,,,3,重返未来：1999 手游官方账号 ,,1,1,重返未来：1999 手游官方账号 ,2,1,41,0,125469,665974
8801,406113242,闲话休题讲废话,男,,9885,782,782,研究画画中，持续掉粉ing，唠嗑群：901887946,5,0,,3,白银殿堂,高级勋章,单个自制视频总播放数>=10万,0,,,-1,-1,,1,0,0,0,9885,28462
8802,6359152,夏目小鸟,男,,3252,481,481,是平平无奇的动物原画师，擅长萌&可爱。Live2D明年再开稿了！其他业务想约直接隔壁米画师邀请就行！谢谢喜欢！❤,6,0,,0,,,,0,,,-1,-1,,2,1,23,0,3252,22258
8803,8185273,几处呤音,女,,669,164,164,约稿请先咨询，可走工坊和线下合作,6,0,,74,大会员2018年度勋章,稀有勋章,2018.6.26-7.8某一天是年度大会员,0,,,-1,-1,,1,0,16,0,669,1545
8804,23730666,老沐ocean,男,,804065,136,136,一般晚上在b站直播，直播通知群一群931659484，二群653671236,6,147,国民老公带回家,60,有爱萌新,普通勋章,当前持有粉丝勋章最高等级>=5级,1,bilibili 知名游戏UP主、直播高能主播,,0,0,bilibili 知名游戏UP主、直播高能主播,2,1,604,0,804065,8323560
8805,3546374253578304,General_SSO,女,,51779,18,18,谁愿意做我的朋友?,5,0,,3,白银殿堂,高级勋章,单个自制视频总播放数>=10万,0,,,-1,-1,,0,0,10,0,51779,140563
8806,447738276,钱包CB,保密,,76817,911,911,希望我的视频能让你不那么孤独。每晚B站直播。 商务合作vx：yuetuibd,6,0,,10,见习偶像,普通勋章,所有自制视频总播放数>=10万,0,,,-1,-1,,1,0,43,0,76817,368521
8807,37804608,龙哥哥今天又鸽了,保密,,318807,151,151,定一个新的目标。QQ水友群748140736，直播通知群：436664948,6,0,,8,知名偶像,稀有勋章,所有自制视频总播放数>=100万,7,bilibili直播高能主播,,0,0,bilibili直播高能主播,2,1,522,0,318807,1951079
8808,521196879,萌妹万岁芜湖,女,,3240,554,554,你好呀！,5,0,,0,,,,0,,,-1,-1,,1,0,22,0,3240,28035
8809,3112037,补课i,保密,,74997,195,195,超杂食生物,6,0,,8,知名偶像,稀有勋章,所有自制视频总播放数>=100万,0,,,-1,-1,,2,1,61,0,74997,1485485
8810,16638933,山内公園,保密,,11178,33,33,约稿欢迎私信我哟~欢迎关注我的P站id：9980500 推特weibo米画师爱发电等其他平台同名,5,0,,41,新人司机,普通勋章,直播主播等级>=15级,0,,,-1,-1,,1,1,5,0,11178,20780
8811,399111648,Eve_official,保密,,1035373,0,0,大家好！我是日本唱见歌手Eve。商务合作咨询：eve_contact@hitotsume.co.jp,6,0,,0,,,,2,日本VOCALOID P主，创作音乐人、歌手,,0,0,日本VOCALOID P主，创作音乐人、歌手,1,0,57,0,1035373,4799374
8812,29221909,AlphaStyLe粉红小象,保密,,274054,319,319,摄影/视频/课程 ,6,0,,9,出道偶像,高级勋章,所有自制视频总播放数>=50万,7,Vlog领域优质UP主，AlphaStyLe粉红小象官方账号,,0,0,Vlog领域优质UP主，AlphaStyLe粉红小象官方账号,2,1,123,0,274054,648794
8813,480432696,门三石-,男,,504134,1,1,“不忘初心，方得始终”,6,0,,0,,,,2,门三石官方账号,,0,0,门三石官方账号,0,0,39,0,504134,7169740
8814,3493264665610906,甘卿OvO,女,,11571,94,94,"配音爱好者 合作请私信
某音某书同名",5,0,,8,知名偶像,稀有勋章,所有自制视频总播放数>=100万,0,,,-1,-1,,1,0,24,0,11571,287981
8815,33280322,注水的林檬,男,,4702,2306,2306,"pid:62543498 lof同名 约稿私信 
想画啥就画啥的超自由画手大林檬参上:p",6,0,,74,大会员2018年度勋章,稀有勋章,2018.6.26-7.8某一天是年度大会员,0,,,-1,-1,,1,0,7,0,4702,39831
8816,3461577311259436,Simi_n_ChapChap,保密,,180287,5,5,我的八爪鱼怪兽宠物真可爱,6,0,,8,知名偶像,稀有勋章,所有自制视频总播放数>=100万,1,bilibili 知名UP主,,0,0,bilibili 知名UP主,0,0,67,0,180287,1776747
8817,3494354914117686,在下辉子,保密,,436088,7,7,"囿于人间烟火，不舍山川江河
一个普通的文史生，想把世界讲给你听
在下辉子，走走停停",6,0,,0,,,,0,,,-1,-1,,0,0,22,0,436088,2969810
8818,3493144823859320,初见抄抄子,女,,11099,59,59,你好呀，我是努力收集所有老婆的抄抄！,5,0,,4,青铜殿堂,普通勋章,单个自制视频总播放数>=1万,0,,,-1,-1,,0,0,19,0,11099,195825
8819,3493086351067576,kawaiisensei,男,,652476,2,2,kawaiisensei官方账号。合作请联系：kawaiisensei@mobviverse.com,6,0,,1,黄金殿堂,稀有勋章,单个自制视频总播放数>=100万,2,kawaiisensei官方账号,,0,0,kawaiisensei官方账号,0,0,160,0,652476,4255809
8820,22915709,大拨片子6P1,男,,165953,507,507,画点自己瞎想的明日方舟if线小动画，凯尔希浓度很高~,6,0,,1,黄金殿堂,稀有勋章,单个自制视频总播放数>=100万,1,bilibili 知名UP主,,0,0,bilibili 知名UP主,2,1,15,0,165953,868562
8821,56386242,KU-LU,男,,34789,920,920,"pixiv：KU—LU   微博：KU--LU群号 723129200
合作请私信 蓝鸟：@KULU678",6,461,斩兽之刃,41,新人司机,普通勋章,直播主播等级>=15级,0,,,-1,-1,,2,1,18,0,34789,100471
8822,11627229,皮那博士,男,,40838,611,611,偶尔做些低技术力动画的菜up，关注一下吧，不亏的|･ω･｀)群号:415233915,6,0,,4,青铜殿堂,普通勋章,单个自制视频总播放数>=1万,0,,,-1,-1,,1,0,91,0,40838,1018866
8823,3494379891198905,赤紗_Akasa,保密,,32647,132,132,✨「欢迎来到小庭院」✨原形：赤鷩   兴趣：超喜欢玩游戏和喝酒，｜通知群：731324075｜喜欢二创！也愿意付费请你来优质二创，只要你喜欢,4,3584,绯赤艾莉欧,40,老司机,高级勋章,直播主播等级>=20级,0,,,-1,-1,,2,1,19,0,32647,170508
8824,415682,阿罗ROROo,保密,,30287,301,301,最近在做生草小动画…你看…（自学中,6,55650,明日方舟-愚夜密函,8,知名偶像,稀有勋章,所有自制视频总播放数>=100万,0,,,-1,-1,,1,0,30,0,30287,530017
8825,38144147,蓝盐酸盐,保密,,18559,389,389,小酸  WB同名,5,0,,0,,,,0,,,-1,-1,,1,0,0,0,18559,24818
8826,3710045,贤儿sherry,女,,150005,379,379,兴趣使然的cosplayer/前职业游泳运动员/力速双A弱女子/不定期做好玩的直播和视频给大家~ 全平台同ID,6,5305,明日方舟音律系列,74,大会员2018年度勋章,稀有勋章,2018.6.26-7.8某一天是年度大会员,0,,,-1,-1,,2,1,28,0,150005,890271
8827,70929866,雨色琥珀,女,,2680,234,234,佛系up主/多活跃于微博和空间：雨色琥珀/人菜瘾大/非专业仅爱好/跳舞锻炼身体嘿！更多合作合集移步收藏夹企鹅只有1006149013一个号,5,0,,0,,,,0,,,-1,-1,,0,0,95,0,2680,41896
8828,4879448,寒只,女,,10618,509,509,舟/刀男/es2/luxiem多栖人。目前状态：回去搞舟了——,6,55650,明日方舟-愚夜密函,57,收集萌新,普通勋章,同时拥有粉丝勋章>=5个,0,,,-1,-1,,2,1,13,0,10618,231862
8829,40434927,八折人,保密,,82062,726,726,不怎么看私信，笔刷是sai2自带的，商务合作可联系q351208106,6,1990,明日方舟,8,知名偶像,稀有勋章,所有自制视频总播放数>=100万,0,,,-1,-1,,0,0,89,0,82062,1608127
8830,11323975,花見棟楠,保密,,3443,1120,1120,"看图蓝p:14900007 蓝鸟同名/
参与作品会转发动态，也可以看我的收藏夹/
有社团较忙，委托请联系QQ3367657388，会挑需求接",6,0,,41,新人司机,普通勋章,直播主播等级>=15级,0,,,-1,-1,,1,0,22,0,3443,25136
8831,6067831,嗷呜一口烨喵喵,女,,29661,151,151,天亮之前有一段时间是非常暗的，星也没有，月也没有,6,4613,橘猫挂件,10,见习偶像,普通勋章,所有自制视频总播放数>=10万,7,bilibili直播高能主播,,0,0,bilibili直播高能主播,2,1,386,0,29661,75152
8832,43454910,插班生甲_,女,,177343,92,92,,6,0,,0,,,,0,,,-1,-1,,0,0,95,0,177343,1067666
8833,1264646342,开拓芯COREBLAZER,保密,,11948,4,4,开拓芯官方账号。合作和联系方式：bp@hypergryph.com,3,0,,0,,,,0,,,-1,-1,,0,0,5,0,11948,21296
8834,3240425,分峪,女,,12576,757,757,什么东西都一通乱发的阴暗OC同人女罢了(。-ω-),6,0,,0,,,,0,,,-1,-1,,1,0,58,0,12576,174429
8835,19721846,虎Harima,保密,,3911,721,721,"不是老虎是魔傀儡！身体是机械心却是人类！
21世纪的放浪徒TRF-02 harima，全力奔袭中。

",6,57118,夏日狂想曲·头像框,74,大会员2018年度勋章,稀有勋章,2018.6.26-7.8某一天是年度大会员,0,,,-1,-1,,2,1,2,0,3911,10002
8836,18776489,_陌麓_stranger,保密,,47868,907,907,尽我所能 ,6,1990,明日方舟,4,青铜殿堂,普通勋章,单个自制视频总播放数>=1万,0,,,-1,-1,,1,0,30,0,47868,557694
8837,283046219,原神代肝-阿羿,男,,10771,61,61,代肝联系方式V：ds13964018976 Q：2915069783，上午10点到晚11点间联系,6,0,,1,黄金殿堂,稀有勋章,单个自制视频总播放数>=100万,0,,,-1,-1,,1,0,227,0,10771,171409
8838,10852545,阿阀AFa_,保密,,1241,978,978,MHS：辰阀子 WB：阿阀AFa_  杂食人 想画什么画什么,6,0,,57,收集萌新,普通勋章,同时拥有粉丝勋章>=5个,0,,,-1,-1,,2,1,79,0,1241,3050
8839,808952,哎嗨咦咡呦,男,,12624,151,151,一个拙劣的模仿者,6,298,沈剑心,3,白银殿堂,高级勋章,单个自制视频总播放数>=10万,0,,,-1,-1,,2,1,86,0,12624,316001
8840,148006197,艾米Amice,保密,,36999,730,730,社恐qwq 不怎么会说话,6,0,,4,青铜殿堂,普通勋章,单个自制视频总播放数>=1万,0,,,-1,-1,,1,1,54,0,36999,360592
8841,1438375628,粥粥的终极理解,男,,379399,73,73,精心制作游戏攻略中~商V：zuichudecz,6,0,,0,,,,1,bilibili 知名游戏UP主,,0,0,bilibili 知名游戏UP主,2,1,108,0,379399,2808243
8842,3493285567925098,宝菈卟妞BOOM,女,,306115,306,306,崩铁相关二创UP，又二又创人的辣种～诶嘿！（商务合作qq:445591408）,6,0,,1,黄金殿堂,稀有勋章,单个自制视频总播放数>=100万,1,bilibili 知名游戏UP主,,0,0,bilibili 知名游戏UP主,2,1,47,0,306115,3767491
8843,6749284,怅夜骨髓,男,,35988,1061,1061,画点自己想画的，wb同名,6,32257,EveOneCat2,59,大收藏家,普通勋章,同时拥有粉丝勋章>=25个,0,,,-1,-1,,1,0,15,0,35988,103789
8844,773977,Lee唉咯,男,,296723,286,286,玩的东西太杂 我也不知道我是啥区的UP 商业合作+V：yanhualaotou,6,0,,8,知名偶像,稀有勋章,所有自制视频总播放数>=100万,1,bilibili 知名游戏UP主,,0,0,bilibili 知名游戏UP主,1,1,308,0,296723,3234851
8845,1910004,罐罐小狗,保密,,237425,249,249,大家好，我是罐罐，现在关注就是老粉啦～【全平台同名】裙：655483881 合作v：FFguantou,6,0,,8,知名偶像,稀有勋章,所有自制视频总播放数>=100万,1,bilibili 知名UP主,,0,0,bilibili 知名UP主,1,1,12,0,237425,1321172
8846,16322326,丝言不吃包子,女,,232164,224,224,"
只是普通地不喜欢吃包子  不是特别地不喜欢吃包子",6,6024,2233夏日冰品,0,,,,1,bilibili 知名动漫UP主,,0,0,bilibili 知名动漫UP主,2,1,171,0,232164,1711263
8847,21650784,鬼鬼Kori,女,,70485,73,73,"叫我烤梨就好～二创配音合作可以私信询问(｡￫v￩｡)
粉丝群在动态置顶",6,0,,0,,,,0,,,-1,-1,,2,1,54,0,70485,548444
8848,1581626,宅在家里什么都不会,女,,193699,763,763,新人配音演员努力中~配音和模型展示都接，欢迎私信！日常在同名微博。交流群：858828743 ,6,0,,1,黄金殿堂,稀有勋章,单个自制视频总播放数>=100万,1,bilibili 知名UP主,第四届“bilibili 新星计划”获奖者,0,0,bilibili 知名UP主,2,1,314,0,193699,1609322
8849,5914361,阿璇学妹,女,,216812,98,98,所有视频不授权转载,6,0,,8,知名偶像,稀有勋章,所有自制视频总播放数>=100万,0,,,-1,-1,,2,1,103,0,216812,1473701
8850,4276635,英韩小哥哥真,女,,20767,42,42,,6,0,,8,知名偶像,稀有勋章,所有自制视频总播放数>=100万,0,,,-1,-1,,1,0,75,0,20767,103266
8851,432131619,绝命笋干,男,,248140,239,239,严于律己，宽以待人   商务合作请联系:QQ236025176（非本人）,6,460,异常生物,8,知名偶像,稀有勋章,所有自制视频总播放数>=100万,1,bilibili 知名游戏UP主,,0,0,bilibili 知名游戏UP主,2,1,129,0,248140,2449713
8852,75937648,子花酱Hanako,保密,,326024,525,525,"主页的配音、绘画、后期全部是自己一个人制作的，没有团队，欢迎手书动画游戏区up一起合作！
商务合作VX：xiyubd01",6,0,,8,知名偶像,稀有勋章,所有自制视频总播放数>=100万,1,bilibili 知名UP主、直播高能主播,,0,0,bilibili 知名UP主、直播高能主播,2,1,532,0,326024,2783150
8853,57160954,欧芙offu,保密,,14914,482,482,一緒に未来を作りましょう。,6,53938,仲夏幻想,10,见习偶像,普通勋章,所有自制视频总播放数>=10万,0,,,-1,-1,,2,1,100,0,14914,78435
8854,3426262,石破火兰sheepOHlan,男,,59538,587,587,廉价情绪制造者，企图用热情去理解这个世界。,6,0,,4,青铜殿堂,普通勋章,单个自制视频总播放数>=1万,0,,,-1,-1,,2,1,11,0,59538,451154
8855,24894709,玉子子玉桑,女,,21916,1623,1623, pid：18090998，蓝鸟 id:Tam玉子 繪畫大多有動作參考,6,0,,0,,,,0,,,-1,-1,,2,1,64,0,21916,267691
8856,17541992,黑兔啦啦啦,保密,,8202,2340,2340,接稿中欢迎约稿=约稿请加qq：908686110,6,33630,珈乐Carol,74,大会员2018年度勋章,稀有勋章,2018.6.26-7.8某一天是年度大会员,0,,,-1,-1,,2,1,2,0,8202,101784
8857,399846403,花椒味饭团,保密,,22510,403,403,"初次见面我叫碳雨！
画世界：花椒味饭团
目前没有其他平台，qq群933642178
不看私信抱歉！
",5,0,,0,,,,0,,,-1,-1,,2,1,10,0,22510,90756
8858,1468277856,ARCUS_Anime,保密,,14976,2,2,悠星旗下ARCUS动画工作室官方账号，商务合作：arcus@yo-star.com,5,0,,0,,,,0,,,-1,-1,,0,0,13,0,14976,110301
8859,2959632,Tdogegg,男,,236837,56,56,玩点好玩的~ 交流群:799168604（已满）,6,0,,8,知名偶像,稀有勋章,所有自制视频总播放数>=100万,1,bilibili 知名游戏UP主,,0,0,bilibili 知名游戏UP主,2,1,495,0,236837,2353483
8860,501148864,小路障大冒险,男,,37882,82,82,一个成就党。商务合作：znlz1234567,5,0,,0,,,,0,,,-1,-1,,0,0,17,0,37882,85946
8861,6345879,七月听雪眠,男,,484252,1,1,"粉丝交流请加Q群739226849 ；
商务合作请加Q，841921954需备注。
谢谢各位愿意关注up主～",6,147,国民老公带回家,8,知名偶像,稀有勋章,所有自制视频总播放数>=100万,1,bilibili 知名动漫UP主,轻小说剧情讲解，动漫游戏剪辑,0,0,bilibili 知名动漫UP主,2,1,149,0,484252,4055096
8862,490267724,爱丽丝Alice官方账号,女,,448761,19,19,"商务合作：Cyberwarwolf（备注来意 ）
爱丽丝本人 认证了好久终于通过了✅
谢谢哔哩哔哩家人们的支持❤️❤️",6,0,,3,白银殿堂,高级勋章,单个自制视频总播放数>=10万,2,爱丽丝Alice官方账号,,0,0,爱丽丝Alice官方账号,0,0,128,0,448761,8167538
8863,1534308009,阿烁有点飒,男,,479162,47,47,"人类懂完计划 懂次元 懂文化 懂圈
漫展：xksxks5354（备注）",6,0,,1,黄金殿堂,稀有勋章,单个自制视频总播放数>=100万,2,阿烁有点飒官方账号,,0,0,阿烁有点飒官方账号,2,1,643,0,479162,8311455
8864,32589074,二次元陆君_,男,,271033,267,267,"有职转生 到了帝国就要拿出真的活
二次元陆君b站账号",6,0,,1,黄金殿堂,稀有勋章,单个自制视频总播放数>=100万,0,,,-1,-1,,2,1,54,0,271033,5835570
8865,172085,Azuki咔咔,男,,112586,89,89,善良的人就要喝酒吗。,6,0,,74,大会员2018年度勋章,稀有勋章,2018.6.26-7.8某一天是年度大会员,1,bilibili 知名动漫UP主,,0,0,bilibili 知名动漫UP主,1,0,121,0,112586,989668
8866,398933914,金乌___,保密,,51673,2188,2188,方舟圈名：慕斯厨（msc）.    摸鱼通知群：642976717,6,0,,10,见习偶像,普通勋章,所有自制视频总播放数>=10万,0,,,-1,-1,,2,1,241,0,51673,1692018
8867,1656463436,Ado_jp,保密,,523864,0,0,日本歌手。代表曲目 《うっせぇわ(烦死了)》,6,0,,0,,,,2,日本歌手Ado,代表作：《うっせぇわ(烦死了)》,0,0,日本歌手Ado,2,1,30,0,523864,1378387
8868,3295,新月冰冰,女,,1021347,335,335,职业配音演员，人生愿望是配《AIR》神尾观铃官方中文。粉丝群：1314629,6,3410,新月冰冰,88,十年大会员,稀有勋章,累计开通大会员总时长>=10年即可获得,1,bilibili 知名动漫UP主、直播高能主播、配音演员、歌手,,0,0,bilibili 知名动漫UP主、直播高能主播、配音演员、歌手,2,1,602,0,1021347,8362875
8869,356505852,文豪赖森,男,,50274,90,90,青青子衿，悠悠我心,6,0,,8,知名偶像,稀有勋章,所有自制视频总播放数>=100万,0,,,-1,-1,,1,0,96,0,50274,355598
8870,13649066,ACG中二君,保密,,288072,101,101,关注我，带你了解二次元圈内大事,6,1758,至尊戒,1,黄金殿堂,稀有勋章,单个自制视频总播放数>=100万,1,bilibili 知名动漫UP主,,0,0,bilibili 知名动漫UP主,2,1,227,0,288072,4409113
8871,1935974503,津田健次郎official,保密,,504183,0,0,日本声优/演员/电影导演。感谢大家关注！会不定期发视频的,6,0,,0,,,,2,声优津田健次郎,,0,0,声优津田健次郎,0,0,58,0,504183,1303716
